DATAFLOW,LAST UPDATE,freq,stk_flow,indic_et,partner,sitc06,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,UK,TOTAL,EU27_2020,2023-06,14633.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,UK,TOTAL,EU27_2020,2023-07,14446.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,UK,TOTAL,EU27_2020,2023-08,13891.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,UK,TOTAL,EU27_2020,2023-09,14656.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,UK,TOTAL,EU27_2020,2023-10,14372.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,UK,TOTAL,EU27_2020,2023-11,14623.0,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,UK,TOTAL,EU27_2020,2023-12,12243.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,UK,TOTAL,EU27_2020,2024-01,13387.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,UK,TOTAL,EU27_2020,2024-02,13894.2,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,UK,TOTAL,EU27_2020,2024-03,13806.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,US,TOTAL,EU27_2020,2023-06,28495.0,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,US,TOTAL,EU27_2020,2023-07,27901.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,US,TOTAL,EU27_2020,2023-08,27732.0,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,US,TOTAL,EU27_2020,2023-09,28455.0,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,US,TOTAL,EU27_2020,2023-10,28983.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,US,TOTAL,EU27_2020,2023-11,30149.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,US,TOTAL,EU27_2020,2023-12,28830.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,US,TOTAL,EU27_2020,2024-01,28082.0,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,US,TOTAL,EU27_2020,2024-02,27377.5,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,US,TOTAL,EU27_2020,2024-03,27660.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,VN,TOTAL,EU27_2020,2023-06,3639.2,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,VN,TOTAL,EU27_2020,2023-07,4329.6,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,VN,TOTAL,EU27_2020,2023-08,3942.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,VN,TOTAL,EU27_2020,2023-09,3984.6,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,VN,TOTAL,EU27_2020,2023-10,4653.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,VN,TOTAL,EU27_2020,2023-11,4144.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,VN,TOTAL,EU27_2020,2023-12,3469.2,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,VN,TOTAL,EU27_2020,2024-01,4352.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,VN,TOTAL,EU27_2020,2024-02,3837.0,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,VN,TOTAL,EU27_2020,2024-03,4050.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,WBC,TOTAL,EU27_2020,2023-06,3084.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,WBC,TOTAL,EU27_2020,2023-07,2855.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,WBC,TOTAL,EU27_2020,2023-08,2430.5,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,WBC,TOTAL,EU27_2020,2023-09,2893.8,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,WBC,TOTAL,EU27_2020,2023-10,3073.7,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,WBC,TOTAL,EU27_2020,2023-11,3049.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,WBC,TOTAL,EU27_2020,2023-12,2594.3,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,WBC,TOTAL,EU27_2020,2024-01,2714.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,WBC,TOTAL,EU27_2020,2024-02,2910.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,WBC,TOTAL,EU27_2020,2024-03,2905.0,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,ZA,TOTAL,EU27_2020,2023-06,1912.5,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,ZA,TOTAL,EU27_2020,2023-07,1526.9,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,ZA,TOTAL,EU27_2020,2023-08,2018.0,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,ZA,TOTAL,EU27_2020,2023-09,1850.9,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,ZA,TOTAL,EU27_2020,2023-10,1777.1,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,ZA,TOTAL,EU27_2020,2023-11,1481.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,ZA,TOTAL,EU27_2020,2023-12,1821.5,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,ZA,TOTAL,EU27_2020,2024-01,1671.2,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,ZA,TOTAL,EU27_2020,2024-02,1440.4,
ESTAT:EXT_ST_EU27_2020SITC(1.0),21/05/24 11:00:00,M,IMP,TRD_VAL,ZA,TOTAL,EU27_2020,2024-03,1864.0,
